zaal,naam,resultaat,hoeken
zaal_19,IMG_20190323_121115.jpg,False,[]
zaal_19,IMG_20190323_121118.jpg,True,"[array([[[1032,  634]],

       [[2894,  669]],

       [[2742, 2328]],

       [[1099, 2334]]], dtype=int32)]"
zaal_19,IMG_20190323_121124.jpg,True,"[array([[[3060,  634]],

       [[3234, 2236]],

       [[ 810, 2248]],

       [[ 995,  640]]], dtype=int32)]"
zaal_19,IMG_20190323_121132.jpg,True,"[array([[[2553,  810]],

       [[2476, 2357]],

       [[1322, 2390]],

       [[1219,  834]]], dtype=int32)]"
zaal_19,IMG_20190323_121139.jpg,True,"[array([[[1580,  824]],

       [[2608,  846]],

       [[2633, 2234]],

       [[1529, 2215]]], dtype=int32), array([[[ 975,  537]],

       [[ 769, 2381]],

       [[  13, 2398]],

       [[   0,  570]]], dtype=int32), array([[[4031,    0]],

       [[4031, 1898]],

       [[2879, 1895]],

       [[2823,    0]]], dtype=int32), array([[[2302,  134]],

       [[2294,  697]],

       [[1588,  684]],

       [[1615,  130]]], dtype=int32), array([[[2894, 2896]],

       [[2875, 2351]],

       [[2449, 2346]],

       [[2471, 2905]]])]"
zaal_19,IMG_20190323_121142.jpg,True,"[array([[[ 964, 1625]],

       [[ 711, 3023]],

       [[  79, 3023]],

       [[   0, 1641]]], dtype=int32), array([[[3059,  310]],

       [[3127,  827]],

       [[2325,  827]],

       [[2313,  306]]], dtype=int32), array([[[2287, 1236]],

       [[2275, 1738]],

       [[1606, 1728]],

       [[1645, 1226]]], dtype=int32), array([[[2587, 1867]],

       [[2719, 3023]],

       [[1511, 3023]],

       [[1587, 1867]]], dtype=int32)]"
zaal_19,IMG_20190323_121148.jpg,True,"[array([[[3549,  308]],

       [[3572, 2896]],

       [[ 134, 2764]],

       [[ 370,  374]]], dtype=int32)]"
zaal_19,IMG_20190323_121155.jpg,True,"[array([[[2682, 2491]],

       [[2644,  495]],

       [[1252,  483]],

       [[1254, 2472]]])]"
zaal_19,IMG_20190323_121157.jpg,True,"[array([[[2734,  924]],

       [[2809, 2113]],

       [[1287, 2141]],

       [[1445,  953]]], dtype=int32), array([[[2851,    0]],

       [[2902,  482]],

       [[2288,  514]],

       [[2270,    3]]], dtype=int32)]"
zaal_19,IMG_20190323_121205.jpg,False,[]
zaal_19,IMG_20190323_121207.jpg,True,"[array([[[2527,  865]],

       [[3230, 3023]],

       [[ 992, 3023]],

       [[1436,  868]]], dtype=int32), array([[[2465,   84]],

       [[2517,  685]],

       [[1998,  695]],

       [[1961,   90]]], dtype=int32)]"
zaal_19,IMG_20190323_121212.jpg,True,"[array([[[1151, 2447]],

       [[2641, 2317]],

       [[2698,  476]],

       [[1090,  491]]])]"
zaal_19,IMG_20190323_121216.jpg,False,[]
zaal_19,IMG_20190323_121221.jpg,True,"[array([[[2863,  424]],

       [[3059, 2481]],

       [[1096, 2498]],

       [[1218,  422]]], dtype=int32)]"
zaal_19,IMG_20190323_121226.jpg,True,"[array([[[3278,    0]],

       [[3178, 2762]],

       [[ 583, 2629]],

       [[ 400,    0]]])]"
zaal_19,IMG_20190323_121230.jpg,True,"[array([[[1168,  937]],

       [[2746,  969]],

       [[2917, 2388]],

       [[ 982, 2387]]], dtype=int32)]"
zaal_19,IMG_20190323_121237.jpg,True,"[array([[[ 558,  582]],

       [[3200,  601]],

       [[3370, 2542]],

       [[ 378, 2573]]], dtype=int32)]"
zaal_19,IMG_20190323_121242.jpg,True,"[array([[[1353,  537]],

       [[2907,  545]],

       [[2834, 2361]],

       [[1398, 2340]]], dtype=int32)]"
zaal_19,IMG_20190323_121245.jpg,True,"[array([[[1296,  751]],

       [[2568,  776]],

       [[2767, 2660]],

       [[1095, 2667]]], dtype=int32)]"
zaal_19,IMG_20190323_121250.jpg,True,"[array([[[ 565,  483]],

       [[2339,  503]],

       [[2383, 3322]],

       [[ 475, 3293]]], dtype=int32)]"
zaal_19,IMG_20190323_121255.jpg,True,"[array([[[2440,  911]],

       [[2601, 3618]],

       [[ 341, 3696]],

       [[ 380, 1027]]], dtype=int32)]"
zaal_19,IMG_20190323_121300.jpg,True,"[array([[[ 386,  780]],

       [[2429,  857]],

       [[2307, 3129]],

       [[ 394, 3118]]], dtype=int32)]"
zaal_19,IMG_20190323_121303.jpg,True,"[array([[[ 658,  995]],

       [[2209, 1010]],

       [[2487, 3157]],

       [[ 336, 3164]]], dtype=int32)]"
zaal_19,IMG_20190323_121308.jpg,True,"[array([[[ 488,  552]],

       [[2493,  554]],

       [[2473, 3166]],

       [[ 452, 3131]]], dtype=int32)]"
zaal_19,IMG_20190323_121312.jpg,True,"[array([[[2678, 1127]],

       [[2764, 1996]],

       [[1416, 1957]],

       [[1487, 1137]]], dtype=int32), array([[[1483,  361]],

       [[2126,  351]],

       [[2127,  967]],

       [[1447,  987]]], dtype=int32), array([[[3028, 2097]],

       [[3150, 3023]],

       [[1085, 3023]],

       [[1175, 2106]]], dtype=int32), array([[[1137,  500]],

       [[1066,  855]],

       [[ 457,  847]],

       [[ 560,  481]]], dtype=int32)]"
zaal_19,IMG_20190323_121318.jpg,True,"[array([[[ 452,  169]],

       [[3564,  259]],

       [[3578, 2768]],

       [[ 395, 2809]]], dtype=int32)]"
zaal_19,IMG_20190323_121321.jpg,True,"[array([[[2913, 1057]],

       [[3064, 2049]],

       [[2165, 2063]],

       [[2126, 1069]]], dtype=int32), array([[[2562,  130]],

       [[2596,  528]],

       [[1884,  536]],

       [[1913,  141]]], dtype=int32)]"
zaal_19,IMG_20190323_121329.jpg,True,"[array([[[3288,  303]],

       [[3269, 2654]],

       [[ 349, 2608]],

       [[ 374,  294]]], dtype=int32)]"
zaal_19,IMG_20190323_121333.jpg,False,[]
zaal_19,IMG_20190323_121339.jpg,False,[]
zaal_19,IMG_20190323_121342.jpg,False,[]
zaal_19,IMG_20190323_121346.jpg,True,"[array([[[2787,  475]],

       [[2779, 2449]],

       [[1186, 2526]],

       [[1071,  500]]], dtype=int32)]"
zaal_19,IMG_20190323_121349.jpg,True,"[array([[[3505,  344]],

       [[3439, 2361]],

       [[1001, 2502]],

       [[ 817,  369]]], dtype=int32)]"
zaal_19,IMG_20190323_121354.jpg,False,[]
zaal_19,IMG_20190323_121357.jpg,False,[]
zaal_19,IMG_20190323_121411.jpg,True,"[array([[[4052,  899]],

       [[2536,  944]],

       [[2555, 1922]],

       [[3997, 2036]]]), array([[[1247, 1895]],

       [[1172, 2753]],

       [[ 180, 2698]],

       [[ 243, 1902]]], dtype=int32), array([[[1267,  997]],

       [[1204, 1816]],

       [[ 193, 1780]],

       [[ 285, 1032]]], dtype=int32), array([[[2240, 1046]],

       [[2253, 1645]],

       [[1497, 1655]],

       [[1495, 1064]]], dtype=int32), array([[[1817,  265]],

       [[1808,  758]],

       [[1155,  766]],

       [[1180,  292]]], dtype=int32), array([[[2403, 2664]],

       [[2854, 2653]],

       [[2818, 2217]],

       [[2395, 2216]]])]"
zaal_19,IMG_20190323_121420.jpg,True,"[array([[[3741, 1602]],

       [[3813, 2536]],

       [[2705, 2556]],

       [[2664, 1614]]], dtype=int32), array([[[3977,  856]],

       [[3988, 1568]],

       [[3185, 1567]],

       [[3148,  860]]], dtype=int32), array([[[2240,  269]],

       [[2795,  274]],

       [[2809,  738]],

       [[2246,  759]]], dtype=int32), array([[[ 849,  727]],

       [[1326,  727]],

       [[1346,  277]],

       [[ 883,  272]]]), array([[[2484,  986]],

       [[2467, 1417]],

       [[2026, 1425]],

       [[2016,  985]]], dtype=int32), array([[[1555,  295]],

       [[2035,  303]],

       [[2035,  718]],

       [[1554,  718]]], dtype=int32), array([[[3048, 1408]],

       [[3022,  995]],

       [[2566,  994]],

       [[2576, 1406]]])]"
zaal_19,IMG_20190323_121434.jpg,True,"[array([[[3656,  924]],

       [[3735, 1827]],

       [[2388, 1815]],

       [[2373,  951]]], dtype=int32), array([[[2655, 1947]],

       [[3756, 1948]],

       [[3842, 2894]],

       [[2723, 2874]]], dtype=int32), array([[[3708,  208]],

       [[3718,  777]],

       [[2946,  785]],

       [[2925,  244]]], dtype=int32)]"
zaal_19,IMG_20190323_121447.jpg,True,"[array([[[3648, 1075]],

       [[3674, 1964]],

       [[2466, 1927]],

       [[2445, 1086]]], dtype=int32), array([[[1278,  995]],

       [[1234, 1567]],

       [[ 487, 1555]],

       [[ 520,  992]]], dtype=int32), array([[[3054, 1977]],

       [[3666, 1996]],

       [[3693, 2574]],

       [[3071, 2548]]], dtype=int32)]"
zaal_19,IMG_20190323_121457.jpg,True,"[array([[[2436,  955]],

       [[2466, 1858]],

       [[1185, 1869]],

       [[1222,  963]]], dtype=int32), array([[[3613, 1582]],

       [[3655, 2467]],

       [[2591, 2465]],

       [[2565, 1574]]], dtype=int32), array([[[3539,  937]],

       [[3555, 1488]],

       [[2825, 1485]],

       [[2806,  948]]], dtype=int32), array([[[1097, 1385]],

       [[1087, 2017]],

       [[ 588, 2037]],

       [[ 613, 1387]]], dtype=int32), array([[[408, 829]],

       [[788, 826]],

       [[798, 364]],

       [[435, 376]]]), array([[[1493,  415]],

       [[1488,  778]],

       [[1034,  775]],

       [[1046,  415]]], dtype=int32), array([[[3387,  746]],

       [[3358,  405]],

       [[2906,  403]],

       [[2915,  746]]]), array([[[2110,  431]],

       [[2105,  759]],

       [[1704,  758]],

       [[1697,  434]]], dtype=int32), array([[[1859, 1997]],

       [[1854, 2357]],

       [[1487, 2357]],

       [[1495, 2005]]], dtype=int32), array([[[2699,  425]],

       [[2699,  738]],

       [[2314,  738]],

       [[2306,  434]]], dtype=int32)]"
zaal_19,IMG_20190323_121507.jpg,False,[]
zaal_19,IMG_20190323_121523.jpg,True,"[array([[[2777, 1034]],

       [[2812, 2250]],

       [[2012, 2246]],

       [[2008, 1062]]], dtype=int32), array([[[ 948,  975]],

       [[ 936, 1647]],

       [[ 404, 1664]],

       [[ 419,  992]]], dtype=int32), array([[[2980, 1710]],

       [[3519, 1712]],

       [[3544, 2363]],

       [[2998, 2352]]], dtype=int32), array([[[ 876, 1688]],

       [[ 849, 2275]],

       [[ 424, 2274]],

       [[ 432, 1694]]], dtype=int32)]"
zaal_19,IMG_20190323_121537.jpg,True,"[array([[[1918, 1571]],

       [[1923, 2435]],

       [[ 945, 2411]],

       [[ 988, 1572]]], dtype=int32), array([[[2915, 1337]],

       [[2951, 2378]],

       [[2130, 2367]],

       [[2135, 1347]]], dtype=int32), array([[[ 347, 1546]],

       [[1155, 1538]],

       [[1188,  876]],

       [[ 401,  868]]]), array([[[3670,  977]],

       [[3713, 1716]],

       [[3101, 1725]],

       [[3064,  994]]], dtype=int32), array([[[3673, 1754]],

       [[3697, 2394]],

       [[3189, 2394]],

       [[3154, 1757]]], dtype=int32), array([[[2818,  865]],

       [[2816, 1285]],

       [[2227, 1288]],

       [[2215,  875]]], dtype=int32), array([[[1654,  937]],

       [[1653, 1405]],

       [[1281, 1421]],

       [[1277,  938]]], dtype=int32), array([[[1076,  777]],

       [[1466,  756]],

       [[1470,  295]],

       [[1100,  309]]]), array([[[3972,  284]],

       [[3990,  668]],

       [[3697,  694]],

       [[3666,  288]]], dtype=int32), array([[[2041,  984]],

       [[2038, 1370]],

       [[1740, 1375]],

       [[1736,  988]]], dtype=int32)]"
zaal_19,IMG_20190323_121545.jpg,True,"[array([[[3266, 1574]],

       [[3303, 2505]],

       [[2228, 2514]],

       [[2194, 1585]]], dtype=int32), array([[[3592, 1549]],

       [[3539,  835]],

       [[2687,  846]],

       [[2705, 1527]]]), array([[[2374,  258]],

       [[2356,  747]],

       [[1815,  737]],

       [[1819,  250]]], dtype=int32), array([[[466, 728]],

       [[936, 715]],

       [[944, 275]],

       [[494, 284]]]), array([[[1627,  296]],

       [[1608,  707]],

       [[1143,  705]],

       [[1156,  285]]], dtype=int32), array([[[2037,  966]],

       [[2034, 1387]],

       [[1576, 1386]],

       [[1584,  964]]], dtype=int32), array([[[3803,  738]],

       [[3767,  244]],

       [[3364,  254]],

       [[3388,  737]]]), array([[[2555, 1416]],

       [[2561,  976]],

       [[2117,  977]],

       [[2126, 1385]]]), array([[[1693, 2356]],

       [[1698, 1947]],

       [[1276, 1947]],

       [[1257, 2335]]])]"
zaal_19,IMG_20190323_121604.jpg,True,"[array([[[2457, 1189]],

       [[2469, 2122]],

       [[1131, 2116]],

       [[1164, 1194]]], dtype=int32), array([[[2381,  850]],

       [[2383,  331]],

       [[1765,  332]],

       [[1754,  849]]]), array([[[ 966, 1843]],

       [[ 946, 2465]],

       [[ 443, 2467]],

       [[ 475, 1841]]], dtype=int32), array([[[1053, 1149]],

       [[ 487, 1140]],

       [[ 460, 1782]],

       [[1023, 1774]]])]"
zaal_19,IMG_20190323_121622.jpg,True,"[array([[[1691,  910]],

       [[ 632,  927]],

       [[ 670, 2526]],

       [[1731, 2514]]]), array([[[2665,  917]],

       [[2711, 1944]],

       [[1832, 1952]],

       [[1824,  926]]], dtype=int32)]"
zaal_2,IMG_20190323_112012.jpg,True,"[array([[[ 788,    0]],

       [[1002, 2010]],

       [[3199, 1981]],

       [[3139,    0]]])]"
zaal_2,IMG_20190323_112018.jpg,True,"[array([[[2563,  695]],

       [[2560, 3186]],

       [[ 454, 3198]],

       [[ 390,  675]]], dtype=int32)]"
zaal_2,IMG_20190323_112026.jpg,True,"[array([[[ 246,  574]],

       [[2665,  573]],

       [[2639, 3228]],

       [[ 303, 3217]]], dtype=int32)]"
zaal_2,IMG_20190323_112038.jpg,False,[]
zaal_2,IMG_20190323_112045.jpg,False,[]
zaal_2,IMG_20190323_112058.jpg,True,"[array([[[3860,  995]],

       [[3829, 1831]],

       [[2813, 1820]],

       [[2829,  967]]], dtype=int32), array([[[ 223,  986]],

       [[1147, 1003]],

       [[1139, 1770]],

       [[ 234, 1760]]], dtype=int32)]"
zaal_2,IMG_20190323_112107.jpg,False,[]
zaal_2,IMG_20190323_112113.jpg,False,[]
zaal_2,IMG_20190323_112120.jpg,True,"[array([[[2504,  744]],

       [[3640,  754]],

       [[3599, 2081]],

       [[2483, 2060]]], dtype=int32)]"
zaal_2,IMG_20190323_112130.jpg,True,"[array([[[2747,  456]],

       [[2799, 1754]],

       [[1046, 1696]],

       [[1109,  485]]], dtype=int32), array([[[3558, 1824]],

       [[3656, 2584]],

       [[2954, 2612]],

       [[2910, 1813]]], dtype=int32)]"
zaal_2,IMG_20190323_112147.jpg,True,"[array([[[ 746,  605]],

       [[2539,  575]],

       [[2477, 2850]],

       [[ 744, 2847]]], dtype=int32)]"
zaal_2,IMG_20190323_112153.jpg,True,"[array([[[ 221,  302]],

       [[2859,  318]],

       [[2770, 3418]],

       [[ 295, 3436]]], dtype=int32)]"
zaal_2,IMG_20190323_112200.jpg,True,"[array([[[2199, 1161]],

       [[2221, 3437]],

       [[ 255, 3440]],

       [[ 214, 1177]]], dtype=int32)]"
zaal_2,IMG_20190323_112206.jpg,False,[]
zaal_2,IMG_20190323_112211.jpg,True,"[array([[[3288,  446]],

       [[3248, 2491]],

       [[ 832, 2491]],

       [[ 763,  475]]], dtype=int32)]"
zaal_2,IMG_20190323_112217.jpg,True,"[array([[[2468,  635]],

       [[2391, 3118]],

       [[ 515, 3097]],

       [[ 485,  641]]], dtype=int32)]"
zaal_2,IMG_20190323_112228.jpg,True,"[array([[[2567,  857]],

       [[2519, 2829]],

       [[ 454, 2827]],

       [[ 407,  881]]], dtype=int32)]"
zaal_2,IMG_20190323_112235.jpg,True,"[array([[[2367,  454]],

       [[2351, 3359]],

       [[ 503, 3349]],

       [[ 500,  478]]], dtype=int32)]"
zaal_5,IMG_20190323_112625.jpg,False,[]
zaal_5,IMG_20190323_112639.jpg,False,[]
zaal_5,IMG_20190323_112652.jpg,False,[]
zaal_5,IMG_20190323_112706.jpg,False,[]
zaal_5,IMG_20190323_112715.jpg,False,[]
zaal_5,IMG_20190323_112728.jpg,False,[]
zaal_5,IMG_20190323_112737.jpg,False,[]
zaal_5,IMG_20190323_112747.jpg,True,"[array([[[ 702,  863]],

       [[2343,  995]],

       [[2401, 2840]],

       [[ 665, 2825]]], dtype=int32)]"
zaal_5,IMG_20190323_112800.jpg,False,[]
zaal_6,IMG_20190323_112904.jpg,True,"[array([[[ 984,  703]],

       [[3418,  740]],

       [[3407, 2258]],

       [[ 956, 2328]]], dtype=int32)]"
zaal_6,IMG_20190323_112910.jpg,False,[]
zaal_6,IMG_20190323_112917.jpg,False,[]
zaal_6,IMG_20190323_112923.jpg,False,[]
zaal_6,IMG_20190323_112927.jpg,False,[]
zaal_6,IMG_20190323_112938.jpg,False,[]
zaal_6,IMG_20190323_112947.jpg,True,"[array([[[ 154,  324]],

       [[3918,  423]],

       [[3870, 2570]],

       [[ 174, 2531]]], dtype=int32)]"
zaal_6,IMG_20190323_112956.jpg,False,[]
zaal_6,IMG_20190323_113018.jpg,True,"[array([[[ 534,  199]],

       [[3486,  246]],

       [[3428, 2639]],

       [[ 536, 2722]]], dtype=int32)]"
zaal_6,IMG_20190323_113025.jpg,False,[]
zaal_7,IMG_20190323_113057.jpg,True,"[array([[[ 517, 1046]],

       [[2452, 1135]],

       [[2638, 3322]],

       [[ 306, 3457]]], dtype=int32)]"
zaal_7,IMG_20190323_113103.jpg,True,"[array([[[ 787,  455]],

       [[3249,  466]],

       [[3249, 2559]],

       [[ 840, 2628]]], dtype=int32)]"
zaal_7,IMG_20190323_113114.jpg,True,"[array([[[ 386,  364]],

       [[3701,  422]],

       [[3746, 2729]],

       [[ 401, 2904]]], dtype=int32)]"
zaal_7,IMG_20190323_113121.jpg,True,"[array([[[ 572,  515]],

       [[3219,  552]],

       [[3149, 2485]],

       [[ 619, 2480]]], dtype=int32)]"
zaal_7,IMG_20190323_113129.jpg,True,"[array([[[ 214, 3486]],

       [[2600, 3443]],

       [[2669,  605]],

       [[ 188,  615]]])]"
zaal_7,IMG_20190323_113134.jpg,True,"[array([[[ 287,  731]],

       [[2751,  775]],

       [[2579, 3078]],

       [[ 337, 2974]]], dtype=int32)]"
zaal_7,IMG_20190323_113141.jpg,True,"[array([[[ 881, 1348]],

       [[2071, 1363]],

       [[2049, 2622]],

       [[ 899, 2626]]], dtype=int32)]"
zaal_7,IMG_20190323_113148.jpg,True,"[array([[[1869, 1224]],

       [[1853, 2456]],

       [[ 843, 2457]],

       [[ 822, 1225]]], dtype=int32)]"
zaal_7,IMG_20190323_113202.jpg,True,"[array([[[3181, 2258]],

       [[3262,  686]],

       [[ 885,  687]],

       [[1076, 2258]]])]"
zaal_7,IMG_20190323_113208.jpg,True,"[array([[[ 171, 2625]],

       [[2163, 2534]],

       [[2171,  252]],

       [[ 240,  238]]]), array([[[3841, 2752]],

       [[3786, 1294]],

       [[2660, 1233]],

       [[2701, 2719]]])]"
zaal_7,IMG_20190323_113216.jpg,True,"[array([[[3541,  431]],

       [[3546, 2609]],

       [[ 649, 2718]],

       [[ 596,  429]]], dtype=int32)]"
zaal_8,IMG_20190323_113257.jpg,True,"[array([[[ 210,  395]],

       [[2645,  431]],

       [[2535, 3343]],

       [[ 245, 3246]]], dtype=int32)]"
zaal_8,IMG_20190323_113303.jpg,True,"[array([[[ 242,  500]],

       [[2736,  576]],

       [[2622, 3485]],

       [[ 321, 3583]]], dtype=int32)]"
zaal_8,IMG_20190323_113309.jpg,True,"[array([[[2482,  675]],

       [[2401, 2811]],

       [[ 614, 2805]],

       [[ 584,  695]]], dtype=int32)]"
zaal_8,IMG_20190323_113317.jpg,True,"[array([[[ 912,  571]],

       [[3265,  593]],

       [[3246, 2291]],

       [[ 903, 2346]]], dtype=int32)]"
zaal_8,IMG_20190323_113333.jpg,True,"[array([[[ 254, 3673]],

       [[2618, 3700]],

       [[2770,  399]],

       [[ 185,  426]]])]"
zaal_8,IMG_20190323_113340.jpg,True,"[array([[[ 265,  140]],

       [[2770,  173]],

       [[2675, 3303]],

       [[ 325, 3244]]], dtype=int32)]"
zaal_8,IMG_20190323_113346.jpg,True,"[array([[[ 699,  886]],

       [[2348,  932]],

       [[2264, 2902]],

       [[ 756, 2864]]], dtype=int32)]"
zaal_8,IMG_20190323_113351.jpg,True,"[array([[[ 696,  371]],

       [[3606,  364]],

       [[3467, 2607]],

       [[ 957, 2768]]], dtype=int32)]"
zaal_8,IMG_20190323_113355.jpg,True,"[array([[[ 575,  191]],

       [[3525,  231]],

       [[3712, 2787]],

       [[ 473, 2889]]], dtype=int32)]"
zaal_8,IMG_20190323_113401.jpg,True,"[array([[[ 744,  485]],

       [[3490,  523]],

       [[3508, 2595]],

       [[ 777, 2728]]], dtype=int32)]"
zaal_9,IMG_20190323_113653.jpg,False,[]
zaal_9,IMG_20190323_113701.jpg,False,[]
zaal_9,IMG_20190323_113728.jpg,False,[]
zaal_9,IMG_20190323_113734.jpg,True,"[array([[[3000,  485]],

       [[2969, 2009]],

       [[ 817, 2037]],

       [[ 766,  497]]], dtype=int32)]"
zaal_9,IMG_20190323_113739.jpg,True,"[array([[[3366,  527]],

       [[3325, 2277]],

       [[ 860, 2280]],

       [[ 821,  542]]], dtype=int32)]"
zaal_9,IMG_20190323_113745.jpg,True,"[array([[[ 543,  251]],

       [[2791,  292]],

       [[2648, 3259]],

       [[ 603, 3247]]], dtype=int32)]"
zaal_A,20190323_111313.jpg,True,"[array([[[2921,  234]],

       [[2834, 3645]],

       [[ 153, 3564]],

       [[ 123,  244]]], dtype=int32)]"
zaal_A,20190323_111327.jpg,True,"[array([[[ 180,  768]],

       [[2913,  764]],

       [[2892, 3150]],

       [[ 254, 3277]]], dtype=int32)]"
zaal_A,20190323_111348.jpg,True,"[array([[[ 137,  269]],

       [[2970,  285]],

       [[2922, 3644]],

       [[ 171, 3656]]], dtype=int32)]"
zaal_A,20190323_111544.jpg,True,"[array([[[ 298,  446]],

       [[2839,  476]],

       [[2777, 3639]],

       [[ 322, 3557]]], dtype=int32)]"
zaal_A,20190323_111619.jpg,True,"[array([[[2809,  508]],

       [[2809, 3666]],

       [[ 224, 3632]],

       [[ 200,  520]]], dtype=int32)]"
zaal_A,20190323_111709.jpg,True,"[array([[[3661,  147]],

       [[3611, 2770]],

       [[ 635, 2807]],

       [[ 592,  131]]], dtype=int32)]"
zaal_A,20190323_111737.jpg,True,"[array([[[2884,  398]],

       [[2907, 3730]],

       [[ 270, 3700]],

       [[ 276,  396]]], dtype=int32)]"
zaal_A,20190323_111809.jpg,True,"[array([[[2925,  314]],

       [[2936, 3652]],

       [[ 354, 3664]],

       [[ 295,  328]]], dtype=int32)]"
zaal_A,20190323_111830.jpg,True,"[array([[[ 536,  176]],

       [[3890,  193]],

       [[3825, 2857]],

       [[ 563, 2812]]], dtype=int32)]"
zaal_A,20190323_111857.jpg,True,"[array([[[2341,  922]],

       [[2308, 2821]],

       [[ 854, 2815]],

       [[ 829,  935]]], dtype=int32)]"
zaal_A,20190323_111925.jpg,True,"[array([[[2992, 3842]],

       [[3045,  155]],

       [[ 145,  155]],

       [[ 195, 3612]]])]"
zaal_A,20190323_111950.jpg,True,"[array([[[ 262,  331]],

       [[3763,  329]],

       [[3740, 2561]],

       [[ 284, 2561]]], dtype=int32)]"
zaal_A,20190323_112015.jpg,True,"[array([[[ 322,  218]],

       [[2862,  231]],

       [[2891, 3895]],

       [[ 236, 3911]]], dtype=int32)]"
zaal_B,20190323_112228.jpg,True,"[array([[[ 135,  213]],

       [[2950,  258]],

       [[2890, 3659]],

       [[ 172, 3684]]], dtype=int32)]"
zaal_B,20190323_112302.jpg,True,"[array([[[ 571,  535]],

       [[2640,  549]],

       [[2569, 3323]],

       [[ 564, 3273]]], dtype=int32)]"
zaal_B,20190323_112322.jpg,True,"[array([[[ 625,  406]],

       [[3542,  441]],

       [[3519, 2578]],

       [[ 622, 2571]]], dtype=int32)]"
zaal_B,20190323_112346.jpg,True,"[array([[[ 276,   96]],

       [[2776,  134]],

       [[2696, 4019]],

       [[ 313, 3966]]], dtype=int32)]"
zaal_B,20190323_112409.jpg,True,"[array([[[ 230,   58]],

       [[2931,   95]],

       [[2850, 4003]],

       [[ 225, 3930]]], dtype=int32)]"
zaal_B,20190323_112442.jpg,True,"[array([[[3350,  446]],

       [[3327, 2491]],

       [[1108, 2424]],

       [[ 996,  461]]], dtype=int32)]"
zaal_B,20190323_112501.jpg,True,"[array([[[ 206,  169]],

       [[3958,  210]],

       [[3875, 2722]],

       [[ 297, 2720]]], dtype=int32)]"
zaal_B,20190323_112531.jpg,True,"[array([[[ 232,  164]],

       [[2964,  185]],

       [[2947, 3712]],

       [[ 289, 3763]]], dtype=int32)]"
zaal_B,20190323_112638.jpg,True,"[array([[[ 103,  109]],

       [[2999,  118]],

       [[2940, 3473]],

       [[ 128, 3467]]], dtype=int32)]"
zaal_C,20190323_112836.jpg,True,"[array([[[ 715,  614]],

       [[ 720, 1386]],

       [[ 164, 1406]],

       [[ 164,  618]]], dtype=int32), array([[[1371,  616]],

       [[1387, 1375]],

       [[ 837, 1385]],

       [[ 825,  616]]], dtype=int32), array([[[3974, 1438]],

       [[3970, 2212]],

       [[3411, 2190]],

       [[3440, 1441]]], dtype=int32), array([[[3327,  617]],

       [[3319, 1368]],

       [[2791, 1372]],

       [[2788,  626]]], dtype=int32), array([[[1507, 1448]],

       [[2031, 1452]],

       [[2031, 2192]],

       [[1494, 2198]]], dtype=int32), array([[[2678,  618]],

       [[2669, 1373]],

       [[2151, 1374]],

       [[2148,  623]]], dtype=int32), array([[[1488,  618]],

       [[2022,  626]],

       [[2020, 1373]],

       [[1496, 1370]]], dtype=int32), array([[[ 690, 1476]],

       [[ 697, 2154]],

       [[ 207, 2159]],

       [[ 202, 1482]]], dtype=int32), array([[[3964,  617]],

       [[3964, 1371]],

       [[3440, 1369]],

       [[3440,  618]]], dtype=int32), array([[[3332, 1449]],

       [[3325, 2203]],

       [[2787, 2193]],

       [[2787, 1449]]], dtype=int32), array([[[2147, 1458]],

       [[2673, 1459]],

       [[2672, 2188]],

       [[2143, 2188]]], dtype=int32)]"
zaal_C,20190323_112909.jpg,True,"[array([[[4046, 1117]],

       [[4032, 1885]],

       [[3485, 1895]],

       [[3480, 1127]]], dtype=int32), array([[[3365, 1125]],

       [[3359, 1888]],

       [[2812, 1899]],

       [[2806, 1133]]], dtype=int32), array([[[ 817, 1133]],

       [[1368, 1137]],

       [[1366, 1891]],

       [[ 827, 1889]]], dtype=int32), array([[[ 162, 1133]],

       [[ 710, 1138]],

       [[ 705, 1894]],

       [[ 173, 1893]]], dtype=int32), array([[[2682, 1130]],

       [[2682, 1885]],

       [[2151, 1889]],

       [[2145, 1140]]], dtype=int32)]"
zaal_C,20190323_113006.jpg,True,"[array([[[4054,  963]],

       [[4031, 1725]],

       [[3493, 1730]],

       [[3489,  978]]], dtype=int32), array([[[1398, 1005]],

       [[1409, 1724]],

       [[ 890, 1741]],

       [[ 875, 1005]]], dtype=int32), array([[[2592,  994]],

       [[2590, 1726]],

       [[2080, 1728]],

       [[2069, 1001]]], dtype=int32), array([[[ 809, 1110]],

       [[ 817, 1641]],

       [[ 116, 1656]],

       [[ 110, 1118]]], dtype=int32), array([[[1993, 1006]],

       [[1999, 1720]],

       [[1493, 1727]],

       [[1475, 1008]]], dtype=int32)]"
zaal_D,20190323_113233.jpg,True,"[array([[[3642,   58]],

       [[3612, 2783]],

       [[ 503, 2740]],

       [[ 483,   64]]], dtype=int32)]"
zaal_D,20190323_113251.jpg,True,"[array([[[ 133,  265]],

       [[3003,  295]],

       [[2981, 3568]],

       [[ 124, 3535]]], dtype=int32)]"
zaal_D,20190323_113313.jpg,True,"[array([[[ 453,  128]],

       [[3914,  155]],

       [[3884, 2861]],

       [[ 466, 2833]]], dtype=int32)]"
